res1,res2,delta,Cscore,Real
11,25,14,-0.9359413802623748,False
28,126,98,-0.936147752404213,False
63,96,33,-0.9366885483264923,False
10,96,86,-0.9367233514785767,False
71,122,51,-0.9374304115772247,False
22,80,58,-0.9376198768615722,False
107,140,33,-0.9384004503488541,False
15,108,93,-0.9384947776794433,False
3,28,25,-0.9385051548480987,False
6,134,128,-0.9385651558637619,False
47,101,54,-0.9386344999074936,False
113,127,14,-0.9387119740247727,False
5,12,7,-0.9391219347715378,False
27,35,8,-0.9392105758190155,False
101,143,42,-0.9392704486846923,False
65,137,72,-0.9393574893474579,False
30,48,18,-0.9394444435834884,False
67,133,66,-0.9394620150327683,False
82,117,35,-0.9394830122590065,False
106,158,52,-0.9395910277962685,False
97,156,59,-0.9399379879236222,False
49,82,33,-0.9399682343006134,False
83,156,73,-0.9403647661209107,False
93,122,29,-0.94040247797966,False
108,126,18,-0.9405724108219147,False
120,136,16,-0.9406995072960853,False
22,48,26,-0.9408351510763169,False
82,122,40,-0.9416231513023376,False
20,101,81,-0.941763287782669,False
42,71,29,-0.942100641131401,False
38,61,23,-0.9421415954828263,False
35,117,82,-0.9427647933363914,False
48,81,33,-0.9430723011493682,False
24,54,30,-0.9431875564157963,False
24,98,74,-0.9433221459388733,False
51,158,107,-0.9438354313373566,False
41,63,22,-0.9443217277526855,False
49,126,77,-0.944335326552391,False
49,63,14,-0.9443825572729111,False
14,144,130,-0.945468646287918,False
33,47,14,-0.945781871676445,False
54,102,48,-0.9459048733115196,False
5,70,65,-0.9466455549001693,False
71,159,88,-0.9466772079467773,False
95,146,51,-0.9468255341053009,False
5,112,107,-0.9471877217292786,True
69,96,27,-0.9472071558237076,False
65,100,35,-0.9475964605808258,False
93,110,17,-0.9476084738969803,False
35,155,120,-0.9476855635643006,False
90,122,32,-0.948329159617424,False
5,104,99,-0.9484696000814438,False
61,132,71,-0.9485949873924255,False
49,92,43,-0.948852214217186,False
40,137,97,-0.9495114684104919,False
53,123,70,-0.9495400249958038,False
54,120,66,-0.9499514073133468,False
71,147,76,-0.9500885248184204,False
81,100,19,-0.9504281148314476,False
49,64,15,-0.9504466891288758,False
105,155,50,-0.9506234705448151,False
6,143,137,-0.9507322669029236,False
74,96,22,-0.9511845201253891,False
54,142,88,-0.951421993970871,False
53,158,105,-0.9514992445707321,False
85,126,41,-0.9525019958615303,False
62,132,70,-0.9526378214359283,False
3,43,40,-0.9526527673006058,False
21,85,64,-0.9529691815376282,False
17,27,10,-0.9531115531921387,False
6,94,88,-0.9532074749469757,True
17,110,93,-0.9536452323198319,False
57,72,15,-0.9537552237510681,False
52,74,22,-0.9539883673191071,False
57,64,7,-0.9548420131206512,False
80,113,33,-0.95524160861969,False
96,108,12,-0.9552628308534622,False
45,91,46,-0.9553512066602707,False
31,118,87,-0.9559402532875538,False
43,159,116,-0.9561417162418365,False
27,158,131,-0.9562707170844078,False
45,105,60,-0.9563198924064636,False
100,138,38,-0.9567024856805801,False
40,49,9,-0.9567806929349899,False
70,92,22,-0.956790879368782,False
62,104,42,-0.956964659690857,False
18,77,59,-0.9570422172546387,False
90,115,25,-0.9575211480259895,False
86,133,47,-0.9587548196315765,False
15,72,57,-0.9588771939277649,False
59,66,7,-0.9589972168207168,False
20,37,17,-0.9591094404459,False
22,89,67,-0.9599341362714767,False
86,158,72,-0.9602336585521698,False
95,110,15,-0.9605824679136277,False
31,128,97,-0.9605970203876495,False
48,85,37,-0.9610893100500106,False
99,125,26,-0.9612514615058899,False
25,63,38,-0.9613204300403595,False
41,80,39,-0.9615119338035584,False
21,95,74,-0.9617681622505188,False
48,95,47,-0.9617725193500519,False
63,94,31,-0.9624990314245224,False
99,104,5,-0.9625388562679291,False
82,107,25,-0.962548328191042,False
17,153,136,-0.9633765578269958,False
59,77,18,-0.9642573148012161,False
19,44,25,-0.9643634140491486,False
31,145,114,-0.9644165813922883,False
46,99,53,-0.9650985956192016,True
31,137,106,-0.9662464872002602,False
35,128,93,-0.9667749285697937,False
50,122,72,-0.9668187260627746,False
85,95,10,-0.9669381380081177,False
67,107,40,-0.9673204809427262,False
82,112,30,-0.9675903365015983,False
81,153,72,-0.9677521258592605,False
25,45,20,-0.9677819099277258,False
40,61,21,-0.9678063333034516,False
15,127,112,-0.9679851531982422,False
27,115,88,-0.9680095434188842,True
96,127,31,-0.9680644452571869,False
15,148,133,-0.9681167721748352,False
94,151,57,-0.9689130812883378,False
100,144,44,-0.9689163491129875,False
57,104,47,-0.9695728600025177,False
3,15,12,-0.9695863395929336,False
77,156,79,-0.9698024332523346,False
37,95,58,-0.9698618054389954,False
31,117,86,-0.9701148718595505,False
15,101,86,-0.9702749639749527,False
49,159,110,-0.9708274781703949,False
15,105,90,-0.9710218667984009,False
30,70,40,-0.9710901618003845,False
54,77,23,-0.9713943898677826,False
42,106,64,-0.9715199828147888,False
15,124,109,-0.971885958313942,False
44,84,40,-0.9721048578619957,False
107,124,17,-0.9737826824188233,False
37,43,6,-0.9742391735315323,False
42,140,98,-0.9742454439401627,False
17,96,79,-0.9749558508396149,False
61,106,45,-0.9755387812852859,False
26,54,28,-0.9755667120218277,False
115,135,20,-0.9756655871868134,False
5,60,55,-0.9758577138185501,False
43,129,86,-0.9763931393623352,False
23,90,67,-0.9767482548952102,False
100,158,58,-0.9774509400129319,False
90,96,6,-0.9776469230651855,False
42,60,18,-0.9779610805213451,True
20,59,39,-0.9779780685901642,False
17,113,96,-0.9783127903938293,False
7,158,151,-0.9784292161464692,False
119,129,10,-0.9785366415977478,False
11,79,68,-0.978745186328888,False
113,143,30,-0.9788874387741089,False
16,42,26,-0.9790733218193054,False
123,130,7,-0.9791855156421662,False
81,125,44,-0.9794855028390884,False
48,53,5,-0.9796181112527848,False
37,126,89,-0.9797755122184754,False
42,117,75,-0.9799156337976456,False
41,108,67,-0.9800855100154877,False
9,61,52,-0.9806995004415512,False
15,130,115,-0.9809433460235596,False
63,113,50,-0.9810741901397705,False
43,111,68,-0.981570839881897,False
31,81,50,-0.9816406905651093,False
100,136,36,-0.9816443860530853,False
78,122,44,-0.98179332613945,False
44,53,9,-0.9818579077720642,False
63,156,93,-0.9820395827293396,False
52,113,61,-0.9825254812836647,False
69,126,57,-0.9825330197811126,False
40,107,67,-0.982783380150795,False
96,109,13,-0.9832610189914703,False
29,53,24,-0.9836287409067154,False
45,101,56,-0.9841117799282074,False
31,152,121,-0.9841923475265503,False
7,54,47,-0.9846970289945602,False
5,133,128,-0.9849801540374756,False
29,47,18,-0.9852555394172668,False
64,85,21,-0.9856920361518859,False
54,133,79,-0.9862583428621292,False
57,149,92,-0.986598938703537,False
44,120,76,-0.9866001665592193,False
18,158,140,-0.9869856998324394,False
32,44,12,-0.9871434807777405,False
46,95,49,-0.9872041448950768,True
14,62,48,-0.9872179657220841,False
25,61,36,-0.9874507486820221,False
95,159,64,-0.9875082194805145,False
96,120,24,-0.9876917183399201,False
56,71,15,-0.9877665340900421,False
63,149,86,-0.9878204673528671,False
63,82,19,-0.9878667235374451,False
23,66,43,-0.9880497872829437,False
96,128,32,-0.9884735152125359,False
1,43,42,-0.989021047949791,False
103,131,28,-0.989162614941597,False
15,26,11,-0.9896063029766082,False
27,63,36,-0.9897691696882248,False
22,40,18,-0.990080714225769,False
81,108,27,-0.99022778570652,False
40,122,82,-0.990514549612999,False
32,66,34,-0.9907425075769425,False
22,151,129,-0.991409370303154,False
37,57,20,-0.9917772978544235,True
14,67,53,-0.9921190857887268,False
54,97,43,-0.9923089295625687,False
15,88,73,-0.9924884617328644,False
63,84,21,-0.9928770154714585,False
59,140,81,-0.9929294303059578,False
5,19,14,-0.9929683536291123,False
70,102,32,-0.993112200498581,False
51,126,75,-0.99313183426857,False
42,81,39,-0.9934000134468078,False
7,126,119,-0.9935178518295288,False
104,111,7,-0.994052866101265,False
37,96,59,-0.9943416059017182,False
99,133,34,-0.994592010974884,False
57,92,35,-0.9953879952430725,True
67,89,22,-0.995904979109764,False
44,108,64,-0.9962718546390533,False
61,120,59,-0.9965494990348815,False
11,21,10,-0.9967805534601212,False
35,137,102,-0.996931666135788,False
84,94,10,-0.9970505207777023,False
22,92,70,-0.9971745550632477,False
47,105,58,-0.9973346963524818,False
42,68,26,-0.9973643749952317,False
52,105,53,-0.9981196105480195,False
44,134,90,-0.9992698967456818,False
27,77,50,-0.9993568450212479,False
19,27,8,-0.999675190448761,False
95,119,24,-0.9997788801789284,False
35,157,122,-0.9998768389225006,False
35,96,61,-1.0003542065620423,False
43,80,37,-1.0005160212516784,False
54,61,7,-1.000693577528,False
59,122,63,-1.000894594192505,False
43,142,99,-1.0015246510505675,False
24,99,75,-1.0015651375055312,False
28,61,33,-1.002822858095169,False
31,48,17,-1.0030002832412719,False
60,95,35,-1.0034843921661376,False
82,133,51,-1.0039903819561005,False
93,124,31,-1.0041099727153777,False
100,126,26,-1.0042667180299758,True
33,93,60,-1.0045865505933762,False
78,120,42,-1.0046059221029282,False
95,158,63,-1.0047928124666214,False
84,96,12,-1.0048997938632964,False
95,112,17,-1.005008414387703,False
28,79,51,-1.0050869077444076,False
96,121,25,-1.0053360641002655,False
57,126,69,-1.005733895301819,False
7,60,53,-1.006057408452034,False
57,144,87,-1.0060693442821502,False
96,119,23,-1.0065823912620544,False
55,83,28,-1.007033295929432,False
42,125,83,-1.007201337814331,False
44,157,113,-1.0077253609895707,False
27,69,42,-1.008283580839634,False
41,55,14,-1.008369891345501,False
43,125,82,-1.0084216132760049,False
7,99,92,-1.008995470404625,False
22,71,49,-1.0090018063783646,False
54,149,95,-1.0093925297260284,False
93,98,5,-1.0098780691623688,False
5,119,114,-1.0101001799106597,False
125,134,9,-1.0103987127542495,False
98,133,35,-1.010981336236,False
71,104,33,-1.0110714137554169,False
46,70,24,-1.0112264141440392,False
44,62,18,-1.0112676054239274,False
35,68,33,-1.011350840330124,False
34,43,9,-1.0116333723068238,False
46,122,76,-1.011649700254202,False
15,116,101,-1.012065052986145,False
20,96,76,-1.0120983362197875,False
43,101,58,-1.012313187122345,False
57,111,54,-1.0124941796064377,False
44,91,47,-1.012546995282173,False
47,95,48,-1.0125580251216888,False
23,41,18,-1.0128493696451186,False
47,113,66,-1.012948453426361,False
19,95,76,-1.0130013138055802,False
57,99,42,-1.0132338166236878,False
62,147,85,-1.0134268283843995,False
14,56,42,-1.013496220111847,False
31,91,60,-1.0135719388723374,False
153,158,5,-1.0136473052203656,False
43,158,115,-1.0138438522815705,False
57,157,100,-1.0142187356948853,False
15,65,50,-1.014291575551033,False
42,93,51,-1.0145313650369645,True
43,105,62,-1.0145788431167602,False
64,95,31,-1.0155454397201538,False
14,78,64,-1.0157068490982055,False
22,62,40,-1.0157488107681274,False
18,70,52,-1.016374009847641,False
95,105,10,-1.016710990667343,False
45,55,10,-1.0180876672267913,False
44,71,27,-1.0184042200446128,False
122,146,24,-1.0185097336769104,False
49,155,106,-1.0185917496681214,False
2,119,117,-1.0192243725061416,False
11,133,122,-1.0193328648805617,False
26,95,69,-1.0195213317871095,False
7,85,78,-1.0195612341165543,False
43,109,66,-1.0196793377399445,False
102,128,26,-1.0197910875082017,False
21,133,112,-1.0203267157077789,False
39,156,117,-1.0209299504756928,False
22,137,115,-1.021108365058899,False
14,44,30,-1.021820169687271,False
123,132,9,-1.0219879031181336,False
54,141,87,-1.022740477323532,False
14,34,20,-1.022784012556076,False
64,105,41,-1.0227903589606284,False
29,158,129,-1.0230817019939422,False
59,100,41,-1.023254895210266,False
40,98,58,-1.0234686076641082,False
20,35,15,-1.0237945437431335,False
51,99,48,-1.024506551027298,False
53,126,73,-1.0245562016963958,False
16,35,19,-1.0246751129627227,False
15,70,55,-1.0247916638851167,False
81,96,15,-1.024846862256527,False
28,86,58,-1.0254021376371383,False
54,144,90,-1.0254140198230743,False
95,155,60,-1.0257204324007034,False
33,156,123,-1.0258314967155457,False
96,146,50,-1.0264324784278869,False
54,159,105,-1.0265332072973252,False
39,63,24,-1.0266915053129195,False
45,100,55,-1.0275952517986298,False
46,85,39,-1.027706354856491,False
49,131,82,-1.0278688609600066,False
25,115,90,-1.0279893428087234,False
35,107,72,-1.0287662714719772,False
118,158,40,-1.0288601368665695,False
64,70,6,-1.029281122982502,False
14,45,31,-1.0293937504291535,False
65,89,24,-1.0296705901622771,False
40,158,118,-1.0298287570476532,False
31,101,70,-1.029951497912407,False
54,146,92,-1.0300087556242943,False
21,45,24,-1.0302884876728058,False
25,113,88,-1.0312864184379578,False
11,42,31,-1.0315619647502898,False
35,148,113,-1.0315680623054504,False
33,44,11,-1.0324037104845047,False
80,93,13,-1.0328111708164216,False
14,74,60,-1.0329392313957215,False
122,133,11,-1.0331218808889389,False
35,143,108,-1.0334199368953705,False
50,133,83,-1.0334752827882767,False
20,25,5,-1.0336387395858764,False
57,93,36,-1.0341238260269165,False
15,136,121,-1.0343163311481476,False
41,99,58,-1.0344458758831023,True
57,62,5,-1.0349437475204468,False
31,80,49,-1.0354854509234428,False
51,78,27,-1.0355345368385316,False
60,157,97,-1.0360952332615851,False
4,127,123,-1.0367028057575225,False
27,125,98,-1.0368936009705068,False
31,124,93,-1.0369121253490448,False
63,100,37,-1.037404677271843,False
14,49,35,-1.037490314245224,False
122,155,33,-1.0380620658397675,False
4,95,91,-1.0380685806274415,True
61,87,26,-1.0382721543312072,False
7,136,129,-1.038436472415924,False
47,133,86,-1.0386009871959687,False
95,156,61,-1.0386072039604186,False
27,44,17,-1.038841563463211,False
14,66,52,-1.0388535991311074,False
14,106,92,-1.039103490114212,False
7,51,44,-1.0392241090536118,False
62,95,33,-1.0395405560731887,False
73,133,60,-1.0396701633930205,False
28,107,79,-1.039891530573368,False
54,132,78,-1.0404148817062377,False
37,158,121,-1.040605565905571,False
5,91,86,-1.0406059980392457,False
18,54,36,-1.0407013505697251,False
49,70,21,-1.0407527387142181,False
27,136,109,-1.0408172965049745,False
10,60,50,-1.0412393659353256,False
42,99,57,-1.0416349649429322,True
100,127,27,-1.0417473137378692,False
96,149,53,-1.0423137605190278,False
41,126,85,-1.0423179030418397,False
44,97,53,-1.042466950416565,False
14,75,61,-1.042940181493759,False
29,43,14,-1.0431805044412612,False
43,113,70,-1.0440388739109039,False
42,130,88,-1.044067817926407,False
95,144,49,-1.0442699313163757,False
15,128,113,-1.0445381730794907,False
46,145,99,-1.0452943086624145,False
46,133,87,-1.045658403635025,False
7,153,146,-1.0458593964576721,False
48,158,110,-1.0460666328668595,False
63,128,65,-1.0462336480617522,False
7,38,31,-1.0463029503822328,False
27,139,112,-1.0467668443918228,False
15,118,103,-1.0473097503185271,False
5,86,81,-1.0473841652274132,False
54,131,77,-1.0481000989675522,False
57,146,89,-1.0486174762248992,False
27,60,33,-1.0492562115192414,False
4,57,53,-1.0501661956310273,False
27,133,106,-1.050323921442032,False
52,62,10,-1.0505948901176452,False
31,130,99,-1.0506111949682235,False
28,122,94,-1.0519849956035614,False
31,123,92,-1.0524095676839351,False
14,91,77,-1.0526508018374443,False
14,104,90,-1.0529917657375336,False
102,133,31,-1.053187259286642,False
14,35,21,-1.0532091096043588,False
52,122,70,-1.0539890766143798,False
44,110,66,-1.0540225505828857,False
61,75,14,-1.054173994064331,True
21,55,34,-1.0542312622070313,False
74,123,49,-1.0547124803066255,False
43,117,74,-1.054807659983635,False
2,64,62,-1.055258584022522,False
96,132,36,-1.0556237518787384,False
57,135,78,-1.055874502658844,False
57,120,63,-1.0558809518814087,False
53,133,80,-1.056044265627861,False
15,153,138,-1.056153203547001,False
7,83,76,-1.056326100230217,False
20,126,106,-1.0564483910799027,False
71,156,85,-1.0565734803676605,False
35,81,46,-1.0567816600203515,False
99,119,20,-1.0569619864225388,False
25,46,21,-1.0570119678974152,False
25,51,26,-1.0582579672336578,False
54,118,64,-1.0590400457382203,False
43,76,33,-1.0591672360897064,False
63,83,20,-1.0600775599479675,False
43,126,83,-1.060569915175438,False
95,125,30,-1.0608082711696625,False
21,46,25,-1.0609769880771638,False
1,115,114,-1.061073637008667,False
80,153,73,-1.0612702876329423,False
95,120,25,-1.0614000380039215,False
7,86,79,-1.0614928215742112,False
20,95,75,-1.0614940881729127,False
23,42,19,-1.06169154047966,False
80,95,15,-1.0620695933699609,False
22,97,75,-1.0622010380029678,False
74,95,21,-1.062206855416298,False
54,124,70,-1.0625873923301696,False
79,93,14,-1.0625997871160506,False
24,57,33,-1.0630995124578475,False
27,127,100,-1.063550591468811,False
24,110,86,-1.0638397127389907,False
79,128,49,-1.0641214966773986,False
66,113,47,-1.0642161697149277,False
11,39,28,-1.0649492383003234,False
78,94,16,-1.0651974618434905,False
64,93,29,-1.0652593538165092,False
71,129,58,-1.0652893483638763,False
35,43,8,-1.065338283777237,False
31,39,8,-1.0661446034908295,False
94,113,19,-1.066298681497574,False
76,95,19,-1.0666166305541993,False
52,81,29,-1.066902607679367,False
23,44,21,-1.0683557897806168,False
96,130,34,-1.0691892802715302,False
7,79,72,-1.0693519234657287,False
11,46,35,-1.069415819644928,False
96,141,45,-1.0698539525270463,False
43,61,18,-1.0698648989200592,True
25,125,100,-1.0705924421548842,False
123,142,19,-1.0710876047611237,False
46,101,55,-1.07150696516037,False
102,134,32,-1.0716268092393875,False
54,88,34,-1.0716377466917038,False
61,69,8,-1.0720859497785569,True
55,71,16,-1.0723728716373444,False
35,120,85,-1.0723809957504273,False
2,78,76,-1.0729867577552796,False
18,25,7,-1.0730485618114471,False
49,136,87,-1.0732863128185273,False
100,159,59,-1.0739196300506593,False
5,156,151,-1.074076882004738,False
90,95,5,-1.0743651330471038,False
46,137,91,-1.0752596497535705,False
28,99,71,-1.0753269076347352,False
7,81,74,-1.075377643108368,False
20,113,93,-1.0754324480891229,False
43,151,108,-1.0760809063911438,False
43,110,67,-1.076142778992653,False
31,159,128,-1.0763546109199524,False
106,115,9,-1.076875814795494,False
63,120,57,-1.0770540714263916,False
46,81,35,-1.077601459622383,False
44,95,51,-1.0776462793350219,False
43,119,76,-1.0787092864513397,False
23,95,72,-1.0788897156715394,False
57,124,67,-1.0789445281028747,False
54,108,54,-1.078985458612442,False
14,155,141,-1.0796307563781737,False
63,137,74,-1.0798164069652558,False
126,133,7,-1.0799010872840882,False
90,158,68,-1.0805253684520721,False
120,156,36,-1.0810559004545213,False
21,54,33,-1.081065784394741,False
44,96,52,-1.081101155281067,False
59,105,46,-1.081421683728695,False
2,122,120,-1.0816646665334702,False
95,101,6,-1.081666260957718,False
42,104,62,-1.0819633781909943,False
7,87,80,-1.0829818069934845,False
74,81,7,-1.0831127047538758,False
55,63,8,-1.0832868069410324,False
60,65,5,-1.0834745913743973,False
24,48,24,-1.083554169535637,False
31,113,82,-1.0839842438697815,False
47,55,8,-1.0840030878782272,False
27,71,44,-1.0842049837112426,False
113,157,44,-1.0845961272716522,False
7,144,137,-1.0850249767303466,False
95,142,47,-1.0852483808994293,False
27,95,68,-1.0863961100578308,False
57,133,76,-1.086430126428604,False
6,113,107,-1.0871245756745338,True
41,123,82,-1.0876703202724456,False
35,84,49,-1.0882684648036958,False
60,96,36,-1.088367521762848,False
15,44,29,-1.0884614706039428,False
4,22,18,-1.089578342437744,False
42,64,22,-1.08971355445683,False
20,89,69,-1.0897397875785828,False
63,157,94,-1.0899235665798188,False
21,107,86,-1.0906103312969209,False
2,35,33,-1.0908947169780732,False
43,100,57,-1.0915050685405732,False
113,132,19,-1.0918067693710327,False
5,62,57,-1.0926296651363372,False
15,144,129,-1.0928797870874405,False
81,156,75,-1.0930249512195587,False
100,115,15,-1.0934591382741927,False
108,122,14,-1.094093245267868,False
24,40,16,-1.0944390654563905,False
60,71,11,-1.094857096672058,False
53,107,54,-1.0948791027069091,False
63,112,49,-1.095118474960327,False
95,157,62,-1.0956293940544128,False
72,113,41,-1.0958192467689514,False
43,62,19,-1.0963953971862792,True
42,136,94,-1.09707151055336,False
32,159,127,-1.0971909046173096,False
44,54,10,-1.0973470777273178,False
59,115,56,-1.097540509700775,False
95,117,22,-1.0976826786994933,False
24,133,109,-1.097757375240326,False
24,41,17,-1.097832828760147,False
43,153,110,-1.0979338586330414,False
99,122,23,-1.0979402124881745,False
53,115,62,-1.0982456296682357,False
23,46,23,-1.0984052747488022,False
14,137,123,-1.0984898209571838,False
27,65,38,-1.0986185431480409,False
32,100,68,-1.0990221209824085,False
95,122,27,-1.0993506550788879,False
7,133,126,-1.1003777414560318,False
68,96,28,-1.100533303618431,False
1,21,20,-1.1011506527662278,False
7,19,12,-1.1020955204963685,False
29,95,66,-1.1022423386573792,False
43,115,72,-1.1024409294128419,False
96,110,14,-1.1026405990123749,False
122,153,31,-1.1028245568275452,False
57,136,79,-1.1032213181257249,False
29,63,34,-1.1035695776343346,False
24,123,99,-1.1036306202411652,False
40,95,55,-1.1036457479000092,False
93,127,34,-1.1036515682935715,False
41,104,63,-1.1039699614048004,False
67,95,28,-1.104007613658905,False
31,122,91,-1.1049776405096055,False
124,133,9,-1.1050618231296538,False
42,153,111,-1.1055032670497895,False
51,63,12,-1.105574904382229,False
45,54,9,-1.1057010293006897,False
47,115,68,-1.1059352457523346,False
80,131,51,-1.106227320432663,False
75,94,19,-1.1063257515430451,False
25,43,18,-1.1065186858177185,False
7,95,88,-1.1067240059375762,False
69,95,26,-1.1075989753007889,False
14,97,83,-1.108736415207386,True
31,49,18,-1.1087566196918488,False
21,124,103,-1.1087592840194702,False
64,132,68,-1.109151515364647,False
28,92,64,-1.1094984978437423,False
44,153,109,-1.1097509860992432,False
11,61,50,-1.1099685728549957,False
1,50,49,-1.1103361874818802,False
31,87,56,-1.1103674620389938,False
22,27,5,-1.1112657725811004,False
37,132,95,-1.1113873839378356,False
37,81,44,-1.1125009864568711,False
111,134,23,-1.1126062095165252,False
41,94,53,-1.1129459321498871,True
21,129,108,-1.1131652623414994,False
91,96,5,-1.1142537981271743,False
64,112,48,-1.1142826855182648,False
5,53,48,-1.1146159887313842,False
5,27,22,-1.1149309813976287,False
80,122,42,-1.114954124391079,False
27,129,102,-1.1150962114334106,False
15,119,104,-1.115197914838791,True
43,70,27,-1.1158858597278596,False
43,82,39,-1.116343942284584,False
42,129,87,-1.1163902282714844,False
37,122,85,-1.1171155750751496,False
14,138,124,-1.1172201335430145,False
9,159,150,-1.1173644334077835,False
43,156,113,-1.1174423336982726,False
31,99,68,-1.1175358593463898,False
45,147,102,-1.1176032900810242,False
7,23,16,-1.1181169003248215,False
35,60,25,-1.1189322009682656,False
101,158,57,-1.1196564376354217,False
7,32,25,-1.1198781669139861,False
28,95,67,-1.1200754761695861,False
35,45,10,-1.120243787765503,False
55,115,60,-1.120263409614563,False
19,129,110,-1.1206313759088515,False
18,71,53,-1.1207020163536072,False
24,64,40,-1.1232250034809113,False
43,52,9,-1.1238985061645508,False
83,95,12,-1.1245767414569854,False
52,99,47,-1.1247851938009261,False
15,21,6,-1.1251295655965805,False
86,96,10,-1.1252783179283141,False
14,40,26,-1.1253143072128295,False
44,123,79,-1.125424712896347,False
46,77,31,-1.125796616077423,False
35,91,56,-1.1259196937084197,False
15,131,116,-1.1260676622390746,False
31,120,89,-1.1268846839666367,False
15,41,26,-1.127241203188896,False
7,59,52,-1.1274122178554535,False
57,81,24,-1.1278745740652085,False
95,140,45,-1.1279718279838562,False
44,100,56,-1.12878058552742,False
62,113,51,-1.129065427184105,False
47,63,16,-1.1292378425598144,False
100,108,8,-1.129325556755066,False
44,126,82,-1.1304106056690215,False
44,49,5,-1.1307722926139832,False
43,157,114,-1.1311905950307846,False
31,133,102,-1.1314250111579895,False
14,96,82,-1.131510031223297,True
22,77,55,-1.132062804698944,False
21,50,29,-1.1320750743150712,False
29,44,15,-1.1324902892112731,False
93,126,33,-1.1325053930282594,False
133,140,7,-1.132588917016983,False
31,37,6,-1.132770651578903,False
49,95,46,-1.1331394910812378,False
47,159,112,-1.133962021768093,False
72,95,23,-1.1340606927871704,False
2,31,29,-1.1340677738189697,False
60,115,55,-1.1342913329601287,False
52,115,63,-1.134426212310791,False
96,117,21,-1.1350610196590423,False
43,123,80,-1.1350697785615922,False
83,104,21,-1.1354499161243439,False
60,126,66,-1.1359767407178878,False
7,140,133,-1.1364723324775696,False
20,105,85,-1.1364916622638703,False
18,61,43,-1.1371203899383544,False
5,82,77,-1.137229010462761,False
94,120,26,-1.1376735776662827,False
35,61,26,-1.1387674510478973,False
54,72,18,-1.1398208647966386,False
44,127,83,-1.1402248859405517,False
75,95,20,-1.1403738915920258,False
96,147,51,-1.1404936999082564,False
61,107,46,-1.1405975103378296,False
57,129,72,-1.1406936824321747,False
59,151,92,-1.1407511413097382,False
7,18,11,-1.1409967601299287,False
22,132,110,-1.1416178300976754,False
107,115,8,-1.1418923676013946,False
57,142,85,-1.1419026017189027,False
7,132,125,-1.1419365406036377,False
94,105,11,-1.1420368432998658,False
44,74,30,-1.1422504723072051,False
4,54,50,-1.1424454122781753,False
45,95,50,-1.1425302118062972,False
95,134,39,-1.1428848505020142,False
21,82,61,-1.1430465579032898,False
7,113,106,-1.144049161672592,True
46,84,38,-1.144216823577881,False
70,126,56,-1.1442831337451935,False
21,31,10,-1.144360989332199,False
22,79,57,-1.1445595443248748,False
7,94,87,-1.1451638758182525,False
89,96,7,-1.145180806517601,False
32,107,75,-1.1455100297927856,False
61,94,33,-1.145925384759903,False
5,54,49,-1.1465859174728394,False
20,43,23,-1.1479056507349015,False
95,150,55,-1.148804986476898,False
7,47,40,-1.1495303511619568,False
21,67,46,-1.1507311642169953,False
45,83,38,-1.1520129024982453,False
20,57,37,-1.1520326137542725,False
43,77,34,-1.1521144092082978,False
18,113,95,-1.1525428980588912,False
27,47,20,-1.152614676952362,False
14,48,34,-1.1531556844711304,False
47,100,53,-1.1534918248653412,False
70,113,43,-1.1537386387586595,False
15,147,132,-1.1542262732982635,False
22,49,27,-1.1542952060699463,False
59,96,37,-1.1544359922409058,False
52,63,11,-1.1547121703624725,False
55,95,40,-1.1549589157104492,False
24,61,37,-1.1553442507982254,False
94,123,29,-1.1555290937423706,False
37,113,76,-1.1567657530307769,False
43,106,63,-1.1570789694786072,False
75,97,22,-1.1571445882320404,False
15,151,136,-1.1571513324975968,False
95,123,28,-1.1572766065597535,False
11,44,33,-1.1585602104663848,False
54,103,49,-1.1588590264320373,False
15,90,75,-1.1593203246593475,False
26,133,107,-1.1598920613527297,False
59,158,99,-1.15990392267704,False
5,35,30,-1.1601351499557495,True
22,100,78,-1.1603816241025924,False
25,158,133,-1.1604872286319732,False
20,99,79,-1.1608487367630005,False
96,139,43,-1.1609586715698241,False
126,147,21,-1.1610065937042235,False
96,134,38,-1.161253422498703,False
115,126,11,-1.1617009460926055,False
15,120,105,-1.1617201030254365,False
33,52,19,-1.1617669671773911,False
41,158,117,-1.1620874226093292,False
63,101,38,-1.1620895951986312,False
7,93,86,-1.163301831483841,False
6,158,152,-1.1633128762245177,False
82,95,13,-1.1638660967350005,False
15,79,64,-1.1641494274139403,False
122,157,35,-1.1643748521804809,False
5,57,52,-1.1652238845825196,False
57,151,94,-1.1655501961708068,False
77,126,49,-1.1661972194910049,False
20,50,30,-1.1662135124206543,False
89,97,8,-1.1667517989873886,False
61,127,66,-1.1668408676981925,False
96,113,17,-1.167360183596611,False
57,82,25,-1.1679401010274888,False
5,120,115,-1.1682961195707322,False
96,125,29,-1.1691611588001252,False
57,143,86,-1.1696545481681824,False
27,79,52,-1.1700385838747025,False
57,125,68,-1.1703060269355774,False
71,123,52,-1.1705163210630416,False
28,159,131,-1.170609749853611,False
35,101,66,-1.1711855769157409,False
57,63,6,-1.171498891711235,False
47,102,55,-1.1717593252658844,False
31,77,46,-1.171766099333763,False
55,99,44,-1.1748246788978576,False
57,148,91,-1.1753990322351455,False
11,31,20,-1.175836443901062,False
15,71,56,-1.1769513249397279,False
