res1,res2,delta,Cscore,Real
33,129,96,-3.0303139636230467,False
72,144,72,-3.030326854858399,False
52,81,29,-3.0303895922851565,False
72,113,41,-3.0304823678588866,False
54,139,85,-3.030518712158203,False
127,151,24,-3.030579075012207,False
47,142,95,-3.030626069641113,False
88,130,42,-3.0307126803588864,False
56,116,60,-3.030747491760254,False
13,39,26,-3.030790394897461,False
16,40,24,-3.0308312716674806,False
26,77,51,-3.0309201440429687,False
49,118,69,-3.0309860937499997,False
79,137,58,-3.031013800048828,False
36,118,82,-3.0310408914184572,False
96,144,48,-3.0311100311279295,False
67,140,73,-3.0311117098999025,False
10,135,125,-3.031123918762207,False
100,139,39,-3.0311276428222653,False
63,129,66,-3.0311766244506835,False
22,75,53,-3.031237868041992,False
55,109,54,-3.0312942874145508,False
75,108,33,-3.0314128784179686,False
64,140,76,-3.031637013244629,False
58,135,77,-3.0318128228759766,False
37,102,65,-3.032017420654297,False
75,138,63,-3.0320608847045896,False
57,118,61,-3.032089851074219,False
83,145,62,-3.0321310473632814,False
76,139,63,-3.0322986846923827,False
24,129,105,-3.032644416809082,False
76,131,55,-3.0327010272216794,False
60,135,75,-3.0327800289916995,False
72,119,47,-3.033090726013184,False
98,154,56,-3.0332360748291016,False
82,135,53,-3.0335467572021484,False
57,117,60,-3.0335854559326174,False
79,117,38,-3.033778341369629,False
83,116,33,-3.033833642883301,False
52,150,98,-3.033968151855469,False
90,127,37,-3.0341880221557616,False
63,124,61,-3.0342278591918945,False
48,106,58,-3.0343715689086914,False
85,155,70,-3.034389073486328,False
80,124,44,-3.0344232791137697,False
81,122,41,-3.0344258215332034,False
49,113,64,-3.0344306408691404,False
53,143,90,-3.0346474612426757,False
22,78,56,-3.0348283084106447,False
7,66,59,-3.034834167175293,False
49,144,95,-3.034851813354492,False
12,60,48,-3.0349761685180665,False
132,152,20,-3.035099084472656,False
73,136,63,-3.035222473449707,False
67,149,82,-3.035223327636719,False
9,105,96,-3.0353090856933593,False
129,151,22,-3.0354087814331057,False
55,119,64,-3.0356350741577147,False
63,139,76,-3.035676217956543,False
84,129,45,-3.0356773666381835,False
75,129,54,-3.0358532257080078,False
23,41,18,-3.0358903945922853,False
79,154,75,-3.0359151055908202,False
49,89,40,-3.0360452893066405,False
75,115,40,-3.03644584777832,False
34,104,70,-3.0365166845703127,False
63,111,48,-3.0369183081054687,False
83,129,46,-3.0370813711547853,False
134,151,17,-3.037086703491211,False
85,115,30,-3.037208509216309,False
87,143,56,-3.0373450463867186,False
67,150,83,-3.037370665283203,False
88,121,33,-3.0374021215820313,False
37,67,30,-3.0375562890624996,False
62,118,56,-3.037602054748535,False
46,85,39,-3.037623503112793,False
59,150,91,-3.0377895227050784,False
61,139,78,-3.037841722869873,False
82,152,70,-3.037855498046875,False
64,125,61,-3.037872529602051,False
4,77,73,-3.037897738952637,False
77,150,73,-3.037951389160156,False
74,124,50,-3.038012533874512,False
24,38,14,-3.0381220501708985,False
75,130,55,-3.0381772576904296,False
74,137,63,-3.0382059393310548,False
63,120,57,-3.0382459045410157,False
12,82,70,-3.038355081176758,False
46,111,65,-3.038596283569336,False
86,154,68,-3.0387126934814455,False
69,140,71,-3.0387351181030273,False
86,123,37,-3.0388043841552737,False
126,147,21,-3.0389432833862307,False
74,130,56,-3.038958757019043,False
74,118,44,-3.0391067874145508,False
59,142,83,-3.0391482424926757,False
3,60,57,-3.03934252532959,False
8,51,43,-3.039373707733154,False
102,137,35,-3.03938615814209,False
89,144,55,-3.0393954290771483,False
36,103,67,-3.0394578802490235,False
18,65,47,-3.0395270349121093,False
26,108,82,-3.039579356994629,False
6,69,63,-3.039776447143555,False
53,142,89,-3.0398288140869143,False
54,116,62,-3.0399310748291013,False
3,68,65,-3.0399514764404296,False
135,149,14,-3.0400264135742185,False
74,119,45,-3.0400584115600586,False
80,142,62,-3.0401923944091798,False
23,68,45,-3.040207272644043,False
11,43,32,-3.04040125579834,False
127,146,19,-3.0405249349975585,False
63,138,75,-3.0405325021362306,False
64,120,56,-3.0405428973388675,False
81,153,72,-3.0406158987426757,False
47,112,65,-3.0406369985961916,False
84,144,60,-3.0408034661865235,False
36,64,28,-3.0408835104370118,False
59,116,57,-3.0409956753540035,False
82,137,55,-3.0410069418334964,False
56,110,54,-3.041010251159668,False
11,54,43,-3.0410162185668943,False
61,134,73,-3.0410431637573243,False
89,141,52,-3.04121405670166,False
90,145,55,-3.04127576171875,False
51,144,93,-3.041297928161621,False
91,142,51,-3.0413377947998046,False
26,124,98,-3.0414114834594725,False
11,84,73,-3.0414189755249024,False
65,154,89,-3.041573878479004,False
9,136,127,-3.0416072564697267,False
50,82,32,-3.0416322311401367,False
96,134,38,-3.0419855151367186,False
81,155,74,-3.04198752746582,False
51,106,55,-3.0421445837402343,False
71,135,64,-3.042186527709961,False
87,132,45,-3.042202186584473,False
75,116,41,-3.042287370910645,False
13,36,23,-3.042334565124512,False
32,64,32,-3.0424092150878908,False
88,143,55,-3.0426096240234375,False
81,129,48,-3.0427063476562504,False
9,43,34,-3.0427834002685548,False
80,123,43,-3.04279400970459,False
78,152,74,-3.042980549621582,False
39,139,100,-3.042985796813965,False
24,109,85,-3.0429909213256834,False
66,119,53,-3.0432703482055663,False
77,146,69,-3.0432759213256837,False
50,89,39,-3.043312957763672,False
50,137,87,-3.0437462921142577,False
59,118,59,-3.0439043453979493,False
54,152,98,-3.04391167388916,False
64,117,53,-3.043957724609375,False
75,140,65,-3.0442125305175782,False
19,78,59,-3.044370443725586,False
71,107,36,-3.0443729052734376,False
52,154,102,-3.0445362509155274,False
50,147,97,-3.044542166748047,False
12,109,97,-3.044594938354492,False
72,142,70,-3.044626625061035,False
54,118,64,-3.0446510430908207,False
75,146,71,-3.0448311328125,False
97,142,45,-3.044846963195801,False
32,101,69,-3.0449005725097655,False
75,118,43,-3.0449806369018555,False
54,151,97,-3.0451193505859377,False
82,142,60,-3.0451691061401367,False
14,39,25,-3.045274550170898,False
8,43,35,-3.045428036804199,False
24,127,103,-3.0454878375244143,False
23,77,54,-3.045708040466309,False
18,67,49,-3.045710788574219,False
7,52,45,-3.045761392211914,False
84,151,67,-3.0458743298339845,False
74,144,70,-3.0460891510009764,False
40,139,99,-3.0462427935791014,False
4,144,140,-3.0462928466796875,False
5,67,62,-3.0463376623535154,False
71,117,46,-3.0463845834350587,False
55,114,59,-3.0465317349243164,False
20,81,61,-3.046718520202637,False
76,117,41,-3.04676311920166,False
9,50,41,-3.0467902682495116,False
24,131,107,-3.046858528137207,False
98,131,33,-3.046885131530762,False
68,149,81,-3.0470709951782227,False
17,67,50,-3.04708556640625,False
20,134,114,-3.0472091229248046,False
98,139,41,-3.047288165588379,False
50,119,69,-3.0472899081420897,False
81,130,49,-3.047301414489746,False
10,55,45,-3.047487626037598,False
74,147,73,-3.0475517318725585,False
79,138,59,-3.0475819485473634,False
7,63,56,-3.0476561056518556,False
68,106,38,-3.047675441894531,False
95,133,38,-3.04772395111084,False
33,128,95,-3.047909999389648,False
5,65,60,-3.0479391717529296,False
98,132,34,-3.048097377319336,False
76,120,44,-3.048118087463379,False
64,113,49,-3.0481303222656253,False
56,119,63,-3.0481971942138673,False
75,142,67,-3.0482601696777345,False
59,143,84,-3.0482745767211914,False
15,144,129,-3.0483188342285157,False
71,149,78,-3.048339045715332,False
7,50,43,-3.04837669342041,False
19,133,114,-3.048423815917969,False
25,109,84,-3.0485059060668944,False
67,151,84,-3.0485186807250977,False
53,150,97,-3.048772215576172,False
5,146,141,-3.0488115716552735,False
53,151,98,-3.048867987060547,False
8,52,44,-3.0489462142944337,False
67,155,88,-3.048999020385742,False
24,41,17,-3.0490199310302737,False
69,121,52,-3.0491004385375975,False
50,116,66,-3.049112755432129,False
129,144,15,-3.0491268124389648,False
77,128,51,-3.049141361694336,False
22,81,59,-3.049235157470703,False
62,141,79,-3.04973345703125,False
13,82,69,-3.0497478024291995,False
53,117,64,-3.049898705444336,False
88,153,65,-3.0499001126098633,False
19,134,115,-3.0499558087158203,False
90,119,29,-3.0499645413208007,False
77,142,65,-3.050051232910156,False
84,140,56,-3.050092031555176,False
50,110,60,-3.0501436904907226,False
84,114,30,-3.0503001019287113,False
63,121,58,-3.0503851272583007,False
6,64,58,-3.0504721667480466,False
49,138,89,-3.0504797604370117,False
30,119,89,-3.0505461645507816,False
78,141,63,-3.0507300909423827,False
76,112,36,-3.0508453720092774,False
100,140,40,-3.0508508920288087,False
68,107,39,-3.0509103955078123,False
48,84,36,-3.0509489739990237,False
6,52,46,-3.0510058016967774,False
20,79,59,-3.0510687692260743,False
71,139,68,-3.051098341979981,False
106,117,11,-3.05118396774292,False
91,154,63,-3.0512701135253906,False
70,116,46,-3.0513625009155274,False
8,45,37,-3.0513930010986328,False
69,147,78,-3.0514479431152344,False
21,89,68,-3.0515621603393557,False
70,106,36,-3.0516838897705076,False
88,140,52,-3.051825239562988,False
76,129,53,-3.0518717211914064,False
25,39,14,-3.051883972473145,False
64,124,60,-3.0519031408691406,False
74,111,37,-3.051979375610352,False
68,123,55,-3.052023038330078,False
25,76,51,-3.0521688504028317,False
66,153,87,-3.052237019958496,False
67,142,75,-3.0524176983642577,False
10,103,93,-3.052446468811035,False
52,111,59,-3.052464504089355,False
3,63,60,-3.052481777954102,False
77,139,62,-3.052483663024902,False
29,101,72,-3.0525107815551755,False
54,143,89,-3.0525934875488283,False
14,68,54,-3.052657002868652,False
53,149,96,-3.05266124420166,False
71,147,76,-3.0528841833496094,False
87,134,47,-3.05338065612793,False
55,112,57,-3.0534238067626953,False
63,112,49,-3.0535260653686525,False
58,138,80,-3.053615414428711,False
106,151,45,-3.053829491882324,False
50,114,64,-3.054005914001465,False
3,55,52,-3.0540864260864256,False
89,130,41,-3.054202532348633,False
60,116,56,-3.054241993408203,False
82,151,69,-3.0547491867065433,False
75,132,57,-3.054895530395508,False
68,141,73,-3.054909934692383,False
7,68,61,-3.054984485778809,False
12,67,55,-3.055053469543457,False
92,148,56,-3.0550624630737304,False
96,152,56,-3.0550978170776366,False
2,56,54,-3.0552722717285157,False
50,145,95,-3.0552875286865233,False
80,154,74,-3.0553061215209962,False
65,117,52,-3.0553604421997074,False
66,151,85,-3.0555599127197266,False
60,139,79,-3.055736778869629,False
29,82,53,-3.055766665649414,False
79,142,63,-3.0558869073486328,False
31,122,91,-3.0558889794921873,False
61,137,76,-3.055931419525147,False
85,148,63,-3.055950737915039,False
90,117,27,-3.0566667669677736,False
73,135,62,-3.0567989096069335,False
14,69,55,-3.057011366271973,False
13,60,47,-3.0571449435424802,False
84,152,68,-3.057222306518555,False
85,131,46,-3.0574174392700195,False
16,37,21,-3.057631199645996,False
76,125,49,-3.05766234161377,False
92,151,59,-3.057670538635254,False
63,127,64,-3.05804400390625,False
65,121,56,-3.0580787268066407,False
97,136,39,-3.058244819946289,False
58,116,58,-3.058263405456543,False
98,138,40,-3.0583219357299805,False
8,86,78,-3.058455665893555,False
10,51,41,-3.058464537963867,False
4,61,57,-3.058471875305176,False
23,38,15,-3.058622320251465,False
84,122,38,-3.0587121380615234,False
66,149,83,-3.0588581198120117,False
52,106,54,-3.0589967916870116,False
56,114,58,-3.059096922607422,False
66,120,54,-3.0592453762817384,False
23,109,86,-3.059561454467773,False
8,70,62,-3.059574453735352,False
95,135,40,-3.0596591915893554,False
135,148,13,-3.059786750488281,False
64,153,89,-3.0598367440795897,False
10,79,69,-3.059921559753418,False
75,152,77,-3.0599246087646486,False
79,128,49,-3.0599719735717774,False
67,146,79,-3.0600221353149415,False
48,89,41,-3.0600226376342774,False
33,120,87,-3.060134374694824,False
24,39,15,-3.0602815365600584,False
52,82,30,-3.060318798828125,False
19,85,66,-3.0604354885864256,False
21,133,112,-3.0605289611816406,False
10,83,73,-3.060542206726074,False
75,145,70,-3.0608252124023436,False
68,118,50,-3.0608792114257812,False
62,129,67,-3.060902349853516,False
74,132,58,-3.061134468383789,False
128,151,23,-3.061205548095703,False
128,150,22,-3.06122157043457,False
66,152,86,-3.061289588317871,False
94,136,42,-3.0613239758300783,False
61,133,72,-3.06133152923584,False
69,152,83,-3.061416878051758,False
18,78,60,-3.06155333404541,False
131,150,19,-3.061569098510742,False
72,141,69,-3.0616708255004883,False
72,147,75,-3.0619473348999025,False
90,141,51,-3.0622174127197264,False
38,68,30,-3.0622183798217772,False
58,117,59,-3.062309483947754,False
94,137,43,-3.0623154028320316,False
4,59,55,-3.062394449157715,False
103,137,34,-3.0624481954956053,False
52,155,103,-3.062548045654297,False
36,101,65,-3.062612463378906,False
54,150,96,-3.0629364813232423,False
22,67,45,-3.0630837539672853,False
130,151,21,-3.063146686706543,False
48,115,67,-3.063212539367676,False
82,118,36,-3.0632290438842773,False
64,129,65,-3.063231078186035,False
56,108,52,-3.0632433181762697,False
69,118,49,-3.0632511654663084,False
83,132,49,-3.0633357150268554,False
75,150,75,-3.0633419378662112,False
92,141,49,-3.063394900817871,False
55,104,49,-3.0634260168457033,False
11,137,126,-3.063640589599609,False
32,79,47,-3.063722503662109,False
85,134,49,-3.063751133117676,False
10,70,60,-3.0637634533691402,False
6,53,47,-3.0638137545776365,False
26,85,59,-3.063855432434082,False
3,61,58,-3.063991010131836,False
32,120,88,-3.0640097247314455,False
81,150,69,-3.0640644720458985,False
105,117,12,-3.0640772177124025,False
70,147,77,-3.0641174835205076,False
70,135,65,-3.064133117980957,False
8,67,59,-3.064169216308594,False
46,87,41,-3.0643739953613283,False
96,131,35,-3.06443217376709,False
12,83,71,-3.06450080657959,False
10,52,42,-3.0647682525634763,False
127,150,23,-3.0648004116821292,False
69,119,50,-3.0648081231689455,False
73,145,72,-3.0648407647705076,False
6,51,45,-3.064851213989258,False
25,91,66,-3.0652745578002927,False
82,120,38,-3.06534853515625,False
68,145,77,-3.06538489440918,False
69,123,54,-3.065451383972168,False
11,109,98,-3.0656074188232423,False
81,135,54,-3.065613657836914,False
83,131,48,-3.0656143853759765,False
51,146,95,-3.0658090756225587,False
38,67,29,-3.065843900146484,False
4,67,63,-3.0659484298706055,False
50,152,102,-3.0660502166748045,False
53,111,58,-3.066103571166992,False
89,116,27,-3.0661943725585936,False
55,151,96,-3.0662034451293945,False
20,65,45,-3.066357589416504,False
32,126,94,-3.0664783544921876,False
72,116,44,-3.0664939822387693,False
74,131,57,-3.0665611572265625,False
64,154,90,-3.066593973999024,False
87,147,60,-3.0666179263305664,False
71,152,81,-3.066638206481934,False
72,145,73,-3.066643588867188,False
24,77,53,-3.0667819107055663,False
81,154,73,-3.066796160583496,False
65,113,48,-3.067187025756836,False
91,146,55,-3.0672653002929686,False
10,109,99,-3.0674781561279296,False
52,142,90,-3.0675999572753905,False
74,138,64,-3.0676531289672853,False
53,148,95,-3.067655804748535,False
75,144,69,-3.067753657531738,False
73,125,52,-3.0677665155029294,False
47,84,37,-3.0678239669799803,False
28,121,93,-3.067903609924316,False
20,78,58,-3.067985134887695,False
72,137,65,-3.0680072302246097,False
23,69,46,-3.0680466369628907,False
89,146,57,-3.068055672607422,False
34,103,69,-3.068135022277832,False
100,137,37,-3.0682299615478517,False
65,115,50,-3.0686049810791016,False
61,131,70,-3.0686378759765622,False
5,68,63,-3.0686388247680663,False
81,145,64,-3.068668949584961,False
13,89,76,-3.0689108551025392,False
59,114,55,-3.0689256210327147,False
98,134,36,-3.069094911804199,False
62,139,77,-3.0691482308959963,False
103,152,49,-3.0692393167114256,False
84,132,48,-3.069328882751465,False
5,76,71,-3.0693936373901365,False
8,38,30,-3.0694005471801757,False
61,141,80,-3.0695088320922848,False
77,124,47,-3.0696581576538087,False
6,67,61,-3.0699770581054686,False
20,105,85,-3.069977399902344,False
33,117,84,-3.070079493713379,False
25,67,42,-3.070136782836914,False
62,137,75,-3.0701869120788574,False
70,152,82,-3.0702041485595704,False
71,118,47,-3.0702708239746093,False
12,145,133,-3.0703049566650393,False
18,76,58,-3.0706873724365233,False
93,152,59,-3.0708827713012696,False
32,128,96,-3.0709573025512698,False
32,102,70,-3.070999264526367,False
69,137,68,-3.0710192443847655,False
64,111,47,-3.0711737741088867,False
51,111,60,-3.0713252029418947,False
80,150,70,-3.0714126797485353,False
85,116,31,-3.0714513549804687,False
51,141,90,-3.071451583557129,False
69,141,72,-3.0715714611816405,False
62,140,78,-3.0716161029052733,False
15,78,63,-3.07166651763916,False
11,37,26,-3.071702991027832,False
58,118,60,-3.071805893249512,False
74,142,68,-3.0718449298095702,False
12,65,53,-3.0719165185546875,False
64,115,51,-3.0721927517700194,False
38,66,28,-3.072223148803711,False
92,127,35,-3.072238091125488,False
74,139,65,-3.0722488909912107,False
75,111,36,-3.0722738348388674,False
76,147,71,-3.0722785195922855,False
96,135,39,-3.072433507080078,False
74,141,67,-3.072513648986816,False
29,64,35,-3.0725574279785155,False
89,120,31,-3.072998885498047,False
70,110,40,-3.0731049337768552,False
24,37,13,-3.073230110473633,False
85,122,37,-3.073815237426758,False
21,69,48,-3.073882242736816,False
74,109,35,-3.0740081057739257,False
10,136,126,-3.0741736645507816,False
84,147,63,-3.074265191345215,False
19,77,58,-3.0743472073364257,False
75,139,64,-3.0743768743896487,False
66,112,46,-3.0745419039916992,False
5,66,61,-3.074554158630371,False
133,145,12,-3.074632430114746,False
19,132,113,-3.0748171990966795,False
72,149,77,-3.0748256793212887,False
4,55,51,-3.0750386837768557,False
79,123,44,-3.0751646487426756,False
13,64,51,-3.0751808157348632,False
74,146,72,-3.075310609741211,False
93,140,47,-3.0753681997680666,False
95,150,55,-3.0753878622436526,False
24,40,16,-3.0754726821899414,False
25,41,16,-3.075508902282715,False
51,148,97,-3.0755120474243163,False
89,147,58,-3.075611594543457,False
55,115,60,-3.075644481201172,False
132,144,12,-3.075726723022461,False
6,37,31,-3.0758292065429687,False
49,115,66,-3.0758630419921875,False
66,116,50,-3.07592446685791,False
49,141,92,-3.075976153869629,False
33,126,93,-3.076081333312988,False
62,117,55,-3.0761238473510746,False
51,89,38,-3.0762013192749023,False
76,114,38,-3.0763268231201173,False
88,131,43,-3.0766698706054685,False
93,151,58,-3.076674808349609,False
33,63,30,-3.076817698059082,False
10,46,36,-3.0768554531860355,False
70,139,69,-3.077059964294434,False
70,118,48,-3.0770648046874998,False
54,148,94,-3.0771932180786132,False
98,133,35,-3.077371071166992,False
77,120,43,-3.077402182006836,False
13,63,50,-3.0775528607177733,False
73,152,79,-3.077786167297363,False
3,64,61,-3.0780262872314452,False
47,108,61,-3.078095060424805,False
75,151,76,-3.078134642944336,False
23,104,81,-3.0781619284057617,False
80,122,42,-3.0783644738769533,False
96,145,49,-3.0784940313720703,False
87,140,53,-3.078630577697754,False
21,76,55,-3.078705938720703,False
132,151,19,-3.0787224981689456,False
48,113,65,-3.078925546875,False
73,148,75,-3.079162110595703,False
90,142,52,-3.0791973794555667,False
77,141,64,-3.0792148840332034,False
31,130,99,-3.0793004953002927,False
75,143,68,-3.079443172302246,False
78,119,41,-3.0795092657470704,False
66,140,74,-3.0795377636718753,False
8,84,76,-3.0796517712402345,False
70,121,51,-3.079733098449707,False
62,130,68,-3.079842787475586,False
93,130,37,-3.0800439682006835,False
7,62,55,-3.0800645388793946,False
53,116,63,-3.0801437451171876,False
72,123,51,-3.080166159667969,False
20,135,115,-3.0801739160156254,False
67,116,49,-3.0801848153686526,False
80,129,49,-3.0802661221313477,False
25,69,44,-3.080348715515137,False
59,132,73,-3.080355415649414,False
24,68,44,-3.080371611328125,False
96,151,55,-3.0803944522094726,False
88,146,58,-3.0804826440429687,False
83,151,68,-3.0807003524780274,False
51,153,102,-3.080944176940918,False
54,117,63,-3.0810949380493162,False
82,117,35,-3.081172774963379,False
82,138,56,-3.081197493286133,False
70,112,42,-3.081289344787598,False
19,69,50,-3.081503508605957,False
3,67,64,-3.081544292907715,False
9,81,72,-3.081597655944824,False
69,149,80,-3.0816052008056642,False
105,137,32,-3.081676348876953,False
80,128,48,-3.0817427993774418,False
4,66,62,-3.08178157409668,False
63,115,52,-3.0817928198242184,False
28,84,56,-3.0820572888183593,False
52,141,89,-3.082062854614258,False
20,104,84,-3.0823192596435547,False
13,59,46,-3.082873129272461,False
90,149,59,-3.082978153076172,False
56,106,50,-3.0830093225097657,False
10,89,79,-3.083247780456543,False
62,112,50,-3.083318153076172,False
12,57,45,-3.083819333190918,False
81,136,55,-3.083987294921875,False
72,139,67,-3.084107943725586,False
36,77,41,-3.0841401358032225,False
21,88,67,-3.084185844116211,False
55,105,50,-3.0842052795410155,False
7,147,140,-3.084229353027344,False
19,67,48,-3.084355487976074,False
51,110,59,-3.0845006298828124,False
10,50,40,-3.0845578009033203,False
53,147,94,-3.084773364868164,False
76,142,66,-3.0848931674194335,False
85,132,47,-3.084987474975586,False
9,51,42,-3.085039405822754,False
94,133,39,-3.085100803527832,False
5,141,136,-3.085114900817871,False
10,69,59,-3.085126500854492,False
101,139,38,-3.0853852111816407,False
11,45,34,-3.085510162963867,False
95,152,57,-3.0857021780395506,False
89,143,54,-3.085879098815918,False
51,154,103,-3.0858840136718753,False
9,82,73,-3.085898410339355,False
51,138,87,-3.0859392163085935,False
5,140,135,-3.0859447985839843,False
30,100,70,-3.085969596557617,False
38,74,36,-3.085986552429199,False
94,138,44,-3.0860271838378908,False
11,70,59,-3.086080804748535,False
68,113,45,-3.0861919427490236,False
8,85,77,-3.086275716552734,False
68,143,75,-3.086316412963867,False
59,115,56,-3.0863314047241213,False
59,135,76,-3.0864503381347657,False
85,136,51,-3.0865530627441404,False
73,140,67,-3.0865808197021485,False
74,117,43,-3.0866791583251953,False
50,148,98,-3.0867107287597655,False
11,103,92,-3.0867755114746096,False
69,144,75,-3.086986311645508,False
75,119,44,-3.0869866876220704,False
75,117,42,-3.087096701965332,False
12,63,51,-3.0871677655029295,False
11,59,48,-3.0875648913574216,False
22,79,57,-3.087688310241699,False
28,123,95,-3.087710562133789,False
7,41,34,-3.0879324670410155,False
10,38,28,-3.0879404135131834,False
13,81,68,-3.087951873168945,False
21,105,84,-3.0879854608154296,False
22,74,52,-3.088045255432129,False
26,125,99,-3.0880874475097655,False
70,117,47,-3.0880942352294922,False
59,131,72,-3.0881702822875976,False
55,106,51,-3.08840499206543,False
85,145,60,-3.0884336859130856,False
75,148,73,-3.0884560275268553,False
67,121,54,-3.0885584356689453,False
80,145,65,-3.088559927062988,False
30,80,50,-3.088568928527832,False
33,119,86,-3.088834870300293,False
73,151,78,-3.088933693847656,False
49,140,91,-3.089176981811524,False
20,83,63,-3.0892164031982423,False
85,154,69,-3.0892366104125975,False
76,152,76,-3.0892565072631837,False
27,102,75,-3.089648628845215,False
75,124,49,-3.089745354309082,False
84,136,52,-3.0897537490844726,False
99,140,41,-3.0898705364990233,False
87,146,59,-3.089873701171875,False
89,142,53,-3.089901509399414,False
20,133,113,-3.0899340005493166,False
8,36,28,-3.0899685369873047,False
73,126,53,-3.0899713879394533,False
12,37,25,-3.0899737417602537,False
12,88,76,-3.0900217599487307,False
90,143,53,-3.0900501235961917,False
37,100,63,-3.090145375366211,False
48,88,40,-3.090168547668457,False
127,149,22,-3.0901734259033207,False
9,38,29,-3.0902098416137695,False
83,118,35,-3.090426083984375,False
76,119,43,-3.0904748818969727,False
68,142,74,-3.0905531118774414,False
75,131,56,-3.090644757080078,False
62,128,66,-3.0907848107910154,False
93,136,43,-3.0908096533203127,False
75,114,39,-3.0909608721923827,False
19,135,116,-3.0909694833374024,False
10,82,72,-3.0909904443359375,False
86,136,50,-3.0910665631103518,False
49,107,58,-3.0911761328125,False
64,138,74,-3.0912046347045896,False
109,149,40,-3.0913116076660154,False
78,121,43,-3.091331383972168,False
9,44,35,-3.091431485900879,False
71,151,80,-3.0915911706542967,False
27,84,57,-3.0916642443847655,False
79,124,45,-3.0917115625,False
106,118,12,-3.0917610340881345,False
52,139,87,-3.0917891165161135,False
83,152,69,-3.0918327001953125,False
52,149,97,-3.0919042141723634,False
27,124,97,-3.091930441589356,False
13,146,133,-3.092114865112305,False
5,74,69,-3.0921310974121092,False
51,147,96,-3.092289991149902,False
84,145,61,-3.092300116882324,False
71,112,41,-3.0924250540161133,False
81,152,71,-3.0925259390258786,False
56,117,61,-3.09268175567627,False
51,114,63,-3.0928291284179688,False
71,134,63,-3.0928714739990233,False
24,130,106,-3.0930313885498046,False
22,69,47,-3.0931792904663085,False
50,115,65,-3.093258352050781,False
83,150,67,-3.0934739266967775,False
37,71,34,-3.093693911437988,False
107,138,31,-3.0937224237060548,False
51,88,37,-3.093726519165039,False
72,117,45,-3.0937644314575197,False
70,134,64,-3.093809511413574,False
67,154,87,-3.093848693847656,False
11,79,68,-3.0938680432128907,False
83,136,53,-3.0938800515747067,False
65,123,58,-3.094074866027832,False
66,139,73,-3.094106332397461,False
7,38,31,-3.094145652770996,False
21,75,54,-3.0942396182250977,False
68,137,69,-3.094315127868652,False
50,83,33,-3.0945238009643554,False
79,152,73,-3.094566470336914,False
18,77,59,-3.094622025756836,False
6,39,33,-3.094704289855957,False
90,130,40,-3.0947761697387697,False
20,132,112,-3.0949752597045896,False
82,154,72,-3.095183772583008,False
90,144,54,-3.09526110168457,False
11,57,46,-3.095573260803223,False
49,84,35,-3.0956104129028317,False
49,142,93,-3.095614936828613,False
6,79,73,-3.0957191946411133,False
55,111,56,-3.095781004638672,False
15,137,122,-3.0959648135375977,False
22,80,58,-3.0960722570800785,False
80,152,72,-3.096251900024414,False
31,64,33,-3.0962582739257813,False
7,55,48,-3.0963031213378907,False
101,138,37,-3.0963064816284183,False
134,146,12,-3.09692804107666,False
87,154,67,-3.097397775878906,False
55,116,61,-3.0974005004882814,False
105,151,46,-3.0974155587768557,False
52,140,88,-3.0975782510375978,False
5,144,139,-3.0975884118652344,False
87,136,49,-3.097892133178711,False
51,142,91,-3.097912792053223,False
52,128,76,-3.0980704428100587,False
73,144,71,-3.0980792910766604,False
79,146,67,-3.0983030108642575,False
36,100,64,-3.0983267053222656,False
7,65,58,-3.0984450720214847,False
37,66,29,-3.0984604043579105,False
8,147,139,-3.0984791522216795,False
23,40,17,-3.0986268658447265,False
81,117,36,-3.098752600708008,False
28,122,94,-3.098952793884277,False
9,45,36,-3.0989880279541016,False
81,119,38,-3.099080914916992,False
15,77,62,-3.099080987854004,False
7,40,33,-3.0991962788391114,False
52,151,99,-3.0995193304443363,False
47,89,42,-3.099779853820801,False
50,146,96,-3.099926751098633,False
10,68,58,-3.1000071691894533,False
25,78,53,-3.100039002685547,False
24,67,43,-3.1002357025146483,False
11,53,42,-3.1003485989379884,False
15,68,53,-3.1004718524169923,False
54,149,95,-3.1004871813964843,False
15,103,88,-3.100550151977539,False
95,148,53,-3.1005684454345706,False
85,143,58,-3.1006821875,False
77,151,74,-3.1007232049560547,False
21,132,111,-3.100787037963867,False
89,128,39,-3.1009939959716797,False
32,122,90,-3.1009958438110354,False
63,140,77,-3.1009975039672852,False
47,109,62,-3.1011089187622067,False
82,121,39,-3.1012296316528323,False
36,117,81,-3.1018590310668945,False
50,144,94,-3.1019200701904297,False
84,143,59,-3.1021446020507812,False
84,115,31,-3.102160927734375,False
65,155,90,-3.1022343762207027,False
76,148,72,-3.102331165161133,False
25,70,45,-3.1024735464477535,False
68,146,78,-3.102490390625,False
70,151,81,-3.102687431335449,False
86,146,60,-3.1027980743408206,False
66,123,57,-3.103002312927246,False
81,120,39,-3.1030168954467774,False
51,107,56,-3.10310692779541,False
82,141,59,-3.103118854675293,False
54,108,54,-3.103158563232422,False
10,80,70,-3.1032275961303712,False
73,149,76,-3.1032819259643554,False
23,39,16,-3.103291306152344,False
90,147,57,-3.1033582162475586,False
20,67,47,-3.1033956326293946,False
68,139,71,-3.1034622729492187,False
95,147,52,-3.1036624456787107,False
70,149,79,-3.1037498419189453,False
65,111,46,-3.1038191345214843,False
19,86,67,-3.1038869833374023,False
